competitor,Discipline,Sex,Nationality,mark_numeric,Predicted_World_Record_Breaker,Probability_World_Record_Breaker,World_Record_Correct,Actual_World_Record_Breaker,Actual_National_Record_Breaker,Actual_Personal_Best_Breaker
Emily NEWNHAM,400-metres-hurdles,female,GBR,54.64,No,0.00013940698,Yes,No,No,Unknown
Jasmine JONES,400-metres-hurdles,female,USA,54.65,No,0.00013940698,Yes,No,No,Unknown
Shiann SALMON,400-metres-hurdles,female,JAM,54.65,No,0.00013940698,Yes,No,No,No
Amalie IUEL,400-metres-hurdles,female,NOR,54.65,No,0.00013940698,Yes,No,No,Yes
Jiadie MO,400-metres-hurdles,female,CHN,54.65,No,0.00013940698,Yes,No,No,Yes
Akala GARRETT,400-metres-hurdles,female,USA,54.66,No,0.00013940698,Yes,No,No,Unknown
Lina NIELSEN,400-metres-hurdles,female,GBR,54.66,No,0.00013940698,Yes,No,No,Yes
Amalie IUEL,400-metres-hurdles,female,NOR,54.66,No,0.00013940698,Yes,No,No,Yes
Tia-Adana BELLE,400-metres-hurdles,female,BAR,54.67,No,0.00013940698,Yes,No,No,No
Tia-Adana BELLE,400-metres-hurdles,female,BAR,54.67,No,0.00013940698,Yes,No,No,No
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,54.67,No,0.00013940698,Yes,No,No,No
Gianna WOODRUFF,400-metres-hurdles,female,PAN,54.67,No,0.00013940698,Yes,No,No,No
Elena KELETY,400-metres-hurdles,female,GER,54.68,No,0.00013940698,Yes,No,No,Unknown
Daniela FRA,400-metres-hurdles,female,ESP,54.69,No,0.00013940698,Yes,No,No,Yes
Paulien COUCKUYT,400-metres-hurdles,female,BEL,54.69,No,0.00013940698,Yes,No,No,No
Daniela LEDECKÁ,400-metres-hurdles,female,SVK,54.69,No,0.00013940698,Yes,No,No,Unknown
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,54.7,No,0.00013940698,Yes,No,No,Unknown
Emma ZAPLETALOVÁ,400-metres-hurdles,female,SVK,54.71,No,0.00013940698,Yes,No,No,No
Akala GARRETT,400-metres-hurdles,female,USA,54.72,No,0.00013940698,Yes,No,No,Unknown
Emma ZAPLETALOVÁ,400-metres-hurdles,female,SVK,54.74,No,0.00013940698,Yes,No,No,No
Elena KELETY,400-metres-hurdles,female,GER,54.74,No,0.00013940698,Yes,No,No,Unknown
Lina NIELSEN,400-metres-hurdles,female,GBR,54.74,No,0.00013940698,Yes,No,No,No
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,54.74,No,0.00013940698,Yes,No,No,No
Akala GARRETT,400-metres-hurdles,female,USA,54.75,No,0.00013940698,Yes,No,No,Unknown
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,54.77,No,0.00013940698,Yes,No,Yes,Yes
Tia-Adana BELLE,400-metres-hurdles,female,BAR,54.77,No,0.00013940698,Yes,No,No,No
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,54.78,No,0.00013940698,Yes,No,No,Unknown
Elena KELETY,400-metres-hurdles,female,GER,54.79,No,0.00013940698,Yes,No,No,Unknown
Amalie IUEL,400-metres-hurdles,female,NOR,54.8,No,0.00013940698,Yes,No,No,No
Dalilah MUHAMMAD,400-metres-hurdles,female,USA,54.82,No,0.00013940698,Yes,No,No,No
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,54.82,No,0.00013940698,Yes,No,No,Unknown
Rachel GLENN,400-metres-hurdles,female,USA,54.82,No,0.00013940698,Yes,No,No,Unknown
Emiliya TANGARA,400-metres-hurdles,female,RUS,54.82,No,0.00013940698,Yes,No,No,Unknown
Rushell CLAYTON,400-metres-hurdles,female,JAM,54.83,No,0.00013940698,Yes,No,No,No
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,54.83,No,0.00013940698,Yes,No,No,Unknown
Akala GARRETT,400-metres-hurdles,female,USA,54.84,No,0.00013940698,Yes,No,No,Unknown
Amalie IUEL,400-metres-hurdles,female,NOR,54.84,No,0.00013940698,Yes,No,No,No
Daniela LEDECKÁ,400-metres-hurdles,female,SVK,54.86,No,0.00013940698,Yes,No,No,Unknown
Andrenette KNIGHT,400-metres-hurdles,female,JAM,54.86,No,0.00013940698,Yes,No,No,No
Rachel GLENN,400-metres-hurdles,female,USA,54.86,No,0.00013940698,Yes,No,No,Unknown
Sarah CARLI,400-metres-hurdles,female,AUS,54.86,No,0.00013940698,Yes,No,No,No
Louise MARAVAL,400-metres-hurdles,female,FRA,54.86,No,0.00013940698,Yes,No,No,Yes
Amalie IUEL,400-metres-hurdles,female,NOR,54.87,No,0.00013940698,Yes,No,No,No
Dalilah MUHAMMAD,400-metres-hurdles,female,USA,54.88,No,0.00013940698,Yes,No,No,No
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,54.88,No,0.00013940698,Yes,No,No,No
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,54.89,No,0.00013940698,Yes,No,No,Unknown
Lina NIELSEN,400-metres-hurdles,female,GBR,54.9,No,0.00013940698,Yes,No,No,No
Gianna WOODRUFF,400-metres-hurdles,female,PAN,54.91,No,0.00013940698,Yes,No,No,No
Elena KELETY,400-metres-hurdles,female,GER,54.91,No,0.00013940698,Yes,No,No,Unknown
Rebecca SARTORI,400-metres-hurdles,female,ITA,54.91,No,0.00013940698,Yes,No,No,No
Elena KELETY,400-metres-hurdles,female,GER,54.91,No,0.00013940698,Yes,No,No,Unknown
Paulien COUCKUYT,400-metres-hurdles,female,BEL,54.92,No,0.00013940698,Yes,No,No,No
Emiliya TANGARA,400-metres-hurdles,female,RUS,54.93,No,0.00013940698,Yes,No,No,Unknown
Elena KELETY,400-metres-hurdles,female,GER,54.93,No,0.00013940698,Yes,No,No,Unknown
Sarah CARLI,400-metres-hurdles,female,AUS,54.93,No,0.00013940698,Yes,No,No,No
Sanique WALKER,400-metres-hurdles,female,JAM,54.94,No,0.00013940698,Yes,No,No,Yes
Hilla UUSIMÄKI,400-metres-hurdles,female,FIN,54.94,No,0.00013940698,Yes,No,No,Unknown
Daniela LEDECKÁ,400-metres-hurdles,female,SVK,54.94,No,0.00013940698,Yes,No,No,Unknown
Shiann SALMON,400-metres-hurdles,female,JAM,54.95,No,0.00013940698,Yes,No,No,No
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,54.96,No,0.00013940698,Yes,No,Yes,Yes
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,54.96,No,0.00013940698,Yes,No,Yes,Yes
Daniela FRA,400-metres-hurdles,female,ESP,54.97,No,0.00013940698,Yes,No,No,Yes
Rushell CLAYTON,400-metres-hurdles,female,JAM,55.02,No,0.00013940698,Yes,No,No,No
Lena WERNLI,400-metres-hurdles,female,SUI,55.02,No,0.00013940698,Yes,No,No,Unknown
Sarah CARLI,400-metres-hurdles,female,AUS,55.02,No,0.00013940698,Yes,No,No,No
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,55.03,No,0.00013940698,Yes,No,No,No
Eileen DEMES,400-metres-hurdles,female,GER,55.03,No,0.00013940698,Yes,No,No,Yes
Emiliya TANGARA,400-metres-hurdles,female,RUS,55.04,No,0.00013940698,Yes,No,No,Unknown
Alanah YUKICH,400-metres-hurdles,female,AUS,55.04,No,0.00013940698,Yes,No,No,Unknown
Lina NIELSEN,400-metres-hurdles,female,GBR,55.04,No,0.00013940698,Yes,No,No,No
Zenéy VAN DER WALT,400-metres-hurdles,female,RSA,55.06,No,0.00013940698,Yes,No,No,No
Amalie IUEL,400-metres-hurdles,female,NOR,55.06,No,0.00013940698,Yes,No,No,No
Elena KELETY,400-metres-hurdles,female,GER,55.06,No,0.00013940698,Yes,No,No,Unknown
Andrenette KNIGHT,400-metres-hurdles,female,JAM,55.06,No,0.00013940698,Yes,No,No,No
Savannah SUTHERLAND,400-metres-hurdles,female,CAN,55.07,No,0.00013940698,Yes,No,No,No
Akala GARRETT,400-metres-hurdles,female,USA,55.07,No,0.00013940698,Yes,No,No,Unknown
Emiliya TANGARA,400-metres-hurdles,female,RUS,55.07,No,0.00013940698,Yes,No,No,Unknown
Anna GRYC,400-metres-hurdles,female,POL,55.07,No,0.00013940698,Yes,No,No,Unknown
Paulien COUCKUYT,400-metres-hurdles,female,BEL,55.08,No,0.00013940698,Yes,No,No,No
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,55.08,No,0.00013940698,Yes,No,No,No
Zenéy GELDENHUYS,400-metres-hurdles,female,RSA,55.09,No,0.00013940698,Yes,No,No,Unknown
Dinedye DENIS,400-metres-hurdles,female,CIV,55.09,No,0.00013940698,Yes,No,Unknown,Unknown
Ashley MILLER,400-metres-hurdles,female,ZIM,55.09,No,0.00013940698,Yes,No,Unknown,Unknown
Tia-Adana BELLE,400-metres-hurdles,female,BAR,55.1,No,0.00013940698,Yes,No,No,No
Jiadie MO,400-metres-hurdles,female,CHN,55.11,No,0.00013940698,Yes,No,No,No
Rebecca SARTORI,400-metres-hurdles,female,ITA,55.11,No,0.00013940698,Yes,No,No,No
Eileen DEMES,400-metres-hurdles,female,GER,55.11,No,0.00013940698,Yes,No,No,Yes
Rebecca SARTORI,400-metres-hurdles,female,ITA,55.11,No,0.00013940698,Yes,No,No,No
Sarah CARLI,400-metres-hurdles,female,AUS,55.13,No,0.00013940698,Yes,No,No,No
Savannah SUTHERLAND,400-metres-hurdles,female,CAN,55.13,No,0.00013940698,Yes,No,No,No
Emily NEWNHAM,400-metres-hurdles,female,GBR,55.13,No,0.00013940698,Yes,No,No,Unknown
Ashley MILLER,400-metres-hurdles,female,ZIM,55.14,No,0.00013940698,Yes,No,Unknown,Unknown
Rushell CLAYTON,400-metres-hurdles,female,JAM,55.14,No,0.00013940698,Yes,No,No,No
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,55.15,No,0.00013940698,Yes,No,No,Unknown
Kemi ADEKOYA,400-metres-hurdles,female,BRN,55.15,No,0.00013940698,Yes,No,No,No
Zenéy VAN DER WALT,400-metres-hurdles,female,RSA,55.16,No,0.00013940698,Yes,No,No,No
Elena KELETY,400-metres-hurdles,female,GER,55.16,No,0.00013940698,Yes,No,No,Unknown
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,55.17,No,0.00013940698,Yes,No,Yes,Yes
Michelle SMITH,400-metres-hurdles,female,ISV,55.17,No,0.00013940698,Yes,No,Unknown,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.17,No,0.00013940698,Yes,No,Unknown,Unknown
Tia-Adana BELLE,400-metres-hurdles,female,BAR,55.18,No,0.00013940698,Yes,No,No,No
Alanah YUKICH,400-metres-hurdles,female,AUS,55.18,No,0.00013940698,Yes,No,No,Unknown
Emiliya TANGARA,400-metres-hurdles,female,RUS,55.19,No,0.00013940698,Yes,No,No,Unknown
Lena WERNLI,400-metres-hurdles,female,SUI,55.19,No,0.00013940698,Yes,No,No,Unknown
Lena WERNLI,400-metres-hurdles,female,SUI,55.19,No,0.00013940698,Yes,No,No,Unknown
Linda OLIVIERI,400-metres-hurdles,female,ITA,55.19,No,0.00013940698,Yes,No,No,Yes
Michelle SMITH,400-metres-hurdles,female,ISV,55.2,No,0.00013940698,Yes,No,Unknown,Unknown
Emily NEWNHAM,400-metres-hurdles,female,GBR,55.2,No,0.00013940698,Yes,No,No,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.2,No,0.00013940698,Yes,No,Unknown,Unknown
Sanaa HEBRON,400-metres-hurdles,female,USA,55.21,No,0.00013940698,Yes,No,No,Unknown
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,55.22,No,0.00013940698,Yes,No,No,Yes
Alice MURARO,400-metres-hurdles,female,ITA,55.22,No,0.00013940698,Yes,No,No,Yes
Paulien COUCKUYT,400-metres-hurdles,female,BEL,55.23,No,0.00013940698,Yes,No,No,No
Sarah CARLI,400-metres-hurdles,female,AUS,55.24,No,0.00013940698,Yes,No,No,No
Michelle SMITH,400-metres-hurdles,female,ISV,55.25,No,0.00013940698,Yes,No,Unknown,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.25,No,0.00013940698,Yes,No,Unknown,Unknown
Lina NIELSEN,400-metres-hurdles,female,GBR,55.26,No,0.00013940698,Yes,No,No,No
Rachel GLENN,400-metres-hurdles,female,USA,55.26,No,0.00013940698,Yes,No,No,Unknown
Tia-Adana BELLE,400-metres-hurdles,female,BAR,55.27,No,0.00013940698,Yes,No,No,No
Daniela FRA,400-metres-hurdles,female,ESP,55.27,No,0.00013940698,Yes,No,No,Yes
Lina NIELSEN,400-metres-hurdles,female,GBR,55.28,No,0.00013940698,Yes,No,No,No
Moa GRANAT,400-metres-hurdles,female,SWE,55.28,No,0.00013940698,Yes,No,No,Unknown
Lena WERNLI,400-metres-hurdles,female,SUI,55.28,No,0.00013940698,Yes,No,No,Unknown
Savannah SUTHERLAND,400-metres-hurdles,female,CAN,55.28,No,0.00013940698,Yes,No,No,No
Zenéy VAN DER WALT,400-metres-hurdles,female,RSA,55.29,No,0.00013940698,Yes,No,No,No
Alanah YUKICH,400-metres-hurdles,female,AUS,55.29,No,0.00013940698,Yes,No,No,Unknown
Dinedye DENIS,400-metres-hurdles,female,CIV,55.29,No,0.00013940698,Yes,No,Unknown,Unknown
Sanique WALKER,400-metres-hurdles,female,JAM,55.3,No,0.00013940698,Yes,No,No,Yes
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,55.31,No,0.00013940698,Yes,No,No,Yes
Jiadie MO,400-metres-hurdles,female,CHN,55.31,No,0.00013940698,Yes,No,No,No
Emiliya TANGARA,400-metres-hurdles,female,RUS,55.32,No,0.00013940698,Yes,No,No,Unknown
Kemi ADEKOYA,400-metres-hurdles,female,BRN,55.32,No,0.00013940698,Yes,No,No,No
Kristiina HALONEN,400-metres-hurdles,female,FIN,55.32,No,0.00013940698,Yes,No,No,Unknown
Zenéy VAN DER WALT,400-metres-hurdles,female,RSA,55.32,No,0.00013940698,Yes,No,No,No
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,55.33,No,0.00013940698,Yes,No,No,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.34,No,0.00013940698,Yes,No,Unknown,Unknown
Hilla UUSIMÄKI,400-metres-hurdles,female,FIN,55.34,No,0.00013940698,Yes,No,No,Unknown
Amalie IUEL,400-metres-hurdles,female,NOR,55.34,No,0.00013940698,Yes,No,No,No
Rebecca SARTORI,400-metres-hurdles,female,ITA,55.34,No,0.00013940698,Yes,No,No,No
Michelle SMITH,400-metres-hurdles,female,ISV,55.34,No,0.00013940698,Yes,No,Unknown,Unknown
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,55.35,No,0.00013940698,Yes,No,No,No
Sára MÁTÓ,400-metres-hurdles,female,HUN,55.36,No,0.00013940698,Yes,No,No,Unknown
Vanessa BALDÉ,400-metres-hurdles,female,GER,55.36,No,0.00013940698,Yes,No,No,Unknown
Sára MÁTÓ,400-metres-hurdles,female,HUN,55.37,No,0.00013940698,Yes,No,No,Unknown
Bianca STUBLER,400-metres-hurdles,female,USA,55.37,No,0.00013940698,Yes,No,No,Unknown
Sára MÁTÓ,400-metres-hurdles,female,HUN,55.37,No,0.00013940698,Yes,No,No,Unknown
Moa GRANAT,400-metres-hurdles,female,SWE,55.37,No,0.00013940698,Yes,No,No,Unknown
Zenéy VAN DER WALT,400-metres-hurdles,female,RSA,55.37,No,0.00013940698,Yes,No,No,No
Savannah SUTHERLAND,400-metres-hurdles,female,CAN,55.37,No,0.00013940698,Yes,No,No,No
Eileen DEMES,400-metres-hurdles,female,GER,55.38,No,0.00013940698,Yes,No,No,No
Sanique WALKER,400-metres-hurdles,female,JAM,55.38,No,0.00013940698,Yes,No,No,Yes
Tyra WILSON,400-metres-hurdles,female,USA,55.39,No,0.00013940698,Yes,No,No,Unknown
Lina NIELSEN,400-metres-hurdles,female,GBR,55.39,No,0.00013940698,Yes,No,No,No
Eileen DEMES,400-metres-hurdles,female,GER,55.39,No,0.00013940698,Yes,No,No,No
Kristiina HALONEN,400-metres-hurdles,female,FIN,55.42,No,0.00013940698,Yes,No,No,Unknown
Chayenne DA SILVA,400-metres-hurdles,female,BRA,55.42,No,0.00013940698,Yes,No,No,No
Sarah CARLI,400-metres-hurdles,female,AUS,55.43,No,0.00013940698,Yes,No,No,No
Emily NEWNHAM,400-metres-hurdles,female,GBR,55.43,No,0.00013940698,Yes,No,No,Unknown
Tyra WILSON,400-metres-hurdles,female,USA,55.45,No,0.00013940698,Yes,No,No,Unknown
Anna GRYC,400-metres-hurdles,female,POL,55.45,No,0.00013940698,Yes,No,No,Unknown
Vivienne MORGENSTERN,400-metres-hurdles,female,GER,55.45,No,0.00013940698,Yes,No,No,Unknown
Emiliya TANGARA,400-metres-hurdles,female,RUS,55.46,No,0.00013940698,Yes,No,No,Unknown
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,55.46,No,0.00013940698,Yes,No,No,Yes
Sanaa HEBRON,400-metres-hurdles,female,USA,55.46,No,0.00013940698,Yes,No,No,Unknown
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,55.46,No,0.00013940698,Yes,No,No,No
Kristiina HALONEN,400-metres-hurdles,female,FIN,55.46,No,0.00013940698,Yes,No,No,Unknown
Shiann SALMON,400-metres-hurdles,female,JAM,55.47,No,0.00013940698,Yes,No,No,No
Sanaa HEBRON,400-metres-hurdles,female,USA,55.47,No,0.00013940698,Yes,No,No,Unknown
Amalie IUEL,400-metres-hurdles,female,NOR,55.47,No,0.00013940698,Yes,No,No,No
Emily NEWNHAM,400-metres-hurdles,female,GBR,55.47,No,0.00013940698,Yes,No,No,Unknown
Bianca STUBLER,400-metres-hurdles,female,USA,55.48,No,0.00013940698,Yes,No,No,Unknown
Akala GARRETT,400-metres-hurdles,female,USA,55.49,No,0.00013940698,Yes,No,No,Unknown
Saira PRINCE,400-metres-hurdles,female,USA,55.49,No,0.00013940698,Yes,No,No,Unknown
Kemi ADEKOYA,400-metres-hurdles,female,BRN,55.5,No,0.00013940698,Yes,No,No,No
Eileen DEMES,400-metres-hurdles,female,GER,55.5,No,0.00013940698,Yes,No,No,No
Annina FAHR,400-metres-hurdles,female,SUI,55.5,No,0.00013940698,Yes,No,No,Yes
Amalie IUEL,400-metres-hurdles,female,NOR,55.51,No,0.00013940698,Yes,No,No,No
Linda OLIVIERI,400-metres-hurdles,female,ITA,55.51,No,0.00013940698,Yes,No,No,Yes
Jiadie MO,400-metres-hurdles,female,CHN,55.52,No,0.00013940698,Yes,No,No,No
Linda OLIVIERI,400-metres-hurdles,female,ITA,55.52,No,0.00013940698,Yes,No,No,Yes
Daniela FRA,400-metres-hurdles,female,ESP,55.52,No,0.00013940698,Yes,No,No,Yes
Hilla UUSIMÄKI,400-metres-hurdles,female,FIN,55.52,No,0.00013940698,Yes,No,No,Unknown
Alice MURARO,400-metres-hurdles,female,ITA,55.53,No,0.00013940698,Yes,No,No,No
Sára MÁTÓ,400-metres-hurdles,female,HUN,55.53,No,0.00013940698,Yes,No,No,Unknown
Daniela LEDECKÁ,400-metres-hurdles,female,SVK,55.53,No,0.00013940698,Yes,No,No,Unknown
Vivienne MORGENSTERN,400-metres-hurdles,female,GER,55.53,No,0.00013940698,Yes,No,No,Unknown
Yingying KONG,400-metres-hurdles,female,CHN,55.54,No,0.00013940698,Yes,No,No,Unknown
Fatoumata Binta DIALLO,400-metres-hurdles,female,POR,55.54,No,0.00013940698,Yes,No,No,Yes
Yara Samantha AMADOR ALDABA,400-metres-hurdles,female,MEX,55.55,No,0.00013940698,Yes,No,No,Unknown
Alexandra Ștefania UȚĂ,400-metres-hurdles,female,ROU,55.55,No,0.00013940698,Yes,No,No,Unknown
Alexandra Ștefania UȚĂ,400-metres-hurdles,female,ROU,55.55,No,0.00013940698,Yes,No,No,Unknown
Méta TUMBA,400-metres-hurdles,female,FRA,55.56,No,0.00013940698,Yes,No,No,Unknown
Kristiina HALONEN,400-metres-hurdles,female,FIN,55.56,No,0.00013940698,Yes,No,No,Unknown
Moa GRANAT,400-metres-hurdles,female,SWE,55.56,No,0.00013940698,Yes,No,No,Unknown
Abbey GLYNN,400-metres-hurdles,female,USA,55.56,No,0.00013940698,Yes,No,No,Yes
Méta TUMBA,400-metres-hurdles,female,FRA,55.56,No,0.00013940698,Yes,No,No,Unknown
Tyra WILSON,400-metres-hurdles,female,USA,55.57,No,0.00013940698,Yes,No,No,Unknown
Linda OLIVIERI,400-metres-hurdles,female,ITA,55.58,No,0.00013940698,Yes,No,No,No
Daniela FRA,400-metres-hurdles,female,ESP,55.59,No,0.00013940698,Yes,No,No,Yes
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,55.59,No,0.00013940698,Yes,No,No,Unknown
Cassandra TATE,400-metres-hurdles,female,USA,55.59,No,0.00013940698,Yes,No,No,No
Elena KELETY,400-metres-hurdles,female,GER,55.61,No,0.00013940698,Yes,No,No,Unknown
Elena KELETY,400-metres-hurdles,female,GER,55.61,No,0.00013940698,Yes,No,No,Unknown
Kristiina HALONEN,400-metres-hurdles,female,FIN,55.62,No,0.00013940698,Yes,No,No,Unknown
Rebecca SARTORI,400-metres-hurdles,female,ITA,55.62,No,0.00013940698,Yes,No,No,No
Emiliya TANGARA,400-metres-hurdles,female,RUS,55.62,No,0.00013940698,Yes,No,No,Unknown
Anna GRYC,400-metres-hurdles,female,POL,55.62,No,0.00013940698,Yes,No,No,Unknown
Elena KELETY,400-metres-hurdles,female,GER,55.63,No,0.00013940698,Yes,No,No,Unknown
Tyra WILSON,400-metres-hurdles,female,USA,55.63,No,0.00013940698,Yes,No,No,Unknown
Emily NEWNHAM,400-metres-hurdles,female,GBR,55.64,No,0.00013940698,Yes,No,No,Unknown
Alanah YUKICH,400-metres-hurdles,female,AUS,55.64,No,0.00013940698,Yes,No,No,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.65,No,0.00013940698,Yes,No,Unknown,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.65,No,0.00013940698,Yes,No,Unknown,Unknown
Amalie IUEL,400-metres-hurdles,female,NOR,55.65,No,0.00013940698,Yes,No,No,No
Allyria MCBRIDE,400-metres-hurdles,female,USA,55.65,No,0.00013940698,Yes,No,No,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.65,No,0.00013940698,Yes,No,Unknown,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.65,No,0.00013940698,Yes,No,Unknown,Unknown
Akala GARRETT,400-metres-hurdles,female,USA,55.66,No,0.00013940698,Yes,No,No,Unknown
Daniela ROJAS GUTIERREZ,400-metres-hurdles,female,CRC,55.67,No,0.00013940698,Yes,No,Unknown,Unknown
Moa GRANAT,400-metres-hurdles,female,SWE,55.67,No,0.00013940698,Yes,No,No,Unknown
Sára MÁTÓ,400-metres-hurdles,female,HUN,55.67,No,0.00013940698,Yes,No,No,Unknown
Grace CLAXTON,400-metres-hurdles,female,PUR,55.67,No,0.00013940698,Yes,No,No,No
Savannah SUTHERLAND,400-metres-hurdles,female,CAN,55.68,No,0.00013940698,Yes,No,No,No
Eileen DEMES,400-metres-hurdles,female,GER,55.68,No,0.00013940698,Yes,No,No,No
Moa GRANAT,400-metres-hurdles,female,SWE,55.68,No,0.00013940698,Yes,No,No,Unknown
Naomi VAN DEN BROECK,400-metres-hurdles,female,BEL,55.69,No,0.00013940698,Yes,No,No,Unknown
Zenéy GELDENHUYS,400-metres-hurdles,female,RSA,55.7,No,0.00013940698,Yes,No,No,Unknown
Hayley MCLEAN,400-metres-hurdles,female,GBR,55.71,No,0.00013940698,Yes,No,No,No
Jessica WRIGHT,400-metres-hurdles,female,USA,55.72,No,0.00013940698,Yes,No,No,Yes
Tyra WILSON,400-metres-hurdles,female,USA,55.73,No,0.00013940698,Yes,No,No,Unknown
Sanaa HEBRON,400-metres-hurdles,female,USA,55.73,No,0.00013940698,Yes,No,No,Unknown
Anna GRYC,400-metres-hurdles,female,POL,55.73,No,0.00013940698,Yes,No,No,Unknown
Paulien COUCKUYT,400-metres-hurdles,female,BEL,55.73,No,0.00013940698,Yes,No,No,No
Rebecca SARTORI,400-metres-hurdles,female,ITA,55.74,No,0.00013940698,Yes,No,No,No
Tia-Adana BELLE,400-metres-hurdles,female,BAR,55.74,No,0.00013940698,Yes,No,No,No
Alanah YUKICH,400-metres-hurdles,female,AUS,55.75,No,0.00013940698,Yes,No,No,Unknown
Moa GRANAT,400-metres-hurdles,female,SWE,55.75,No,0.00013940698,Yes,No,No,Unknown
Karin DISCH,400-metres-hurdles,female,SUI,55.76,No,0.00013940698,Yes,No,No,Unknown
Hilla UUSIMÄKI,400-metres-hurdles,female,FIN,55.77,No,0.00013940698,Yes,No,No,Unknown
Ayomide FOLORUNSO,400-metres-hurdles,female,ITA,55.77,No,0.00013940698,Yes,No,No,No
Aliyarae GAROZZO,400-metres-hurdles,female,USA,55.77,No,0.00013940698,Yes,No,No,Unknown
Rushell CLAYTON,400-metres-hurdles,female,JAM,55.77,No,0.00013940698,Yes,No,No,No
Hilla UUSIMÄKI,400-metres-hurdles,female,FIN,55.77,No,0.00013940698,Yes,No,No,Unknown
Morgan HERBST,400-metres-hurdles,female,USA,55.78,No,0.00013940698,Yes,No,No,Unknown
Sanique WALKER,400-metres-hurdles,female,JAM,55.78,No,0.00013940698,Yes,No,No,Yes
Morgan HERBST,400-metres-hurdles,female,USA,55.78,No,0.00013940698,Yes,No,No,Unknown
Hilla UUSIMÄKI,400-metres-hurdles,female,FIN,55.78,No,0.00013940698,Yes,No,No,Unknown
Tia-Adana BELLE,400-metres-hurdles,female,BAR,55.79,No,0.00013940698,Yes,No,No,No
Barbora VAŇKOVÁ,400-metres-hurdles,female,CZE,55.79,No,0.00013940698,Yes,No,No,Unknown
Paulien COUCKUYT,400-metres-hurdles,female,BEL,55.79,No,0.00013940698,Yes,No,No,No
Andrea ROOTH,400-metres-hurdles,female,NOR,55.79,No,0.00013940698,Yes,No,No,No
Alice MURARO,400-metres-hurdles,female,ITA,55.8,No,0.00013940698,Yes,No,No,No
Viivi LEHIKOINEN,400-metres-hurdles,female,FIN,55.8,No,0.00013940698,Yes,No,No,No
Lena WERNLI,400-metres-hurdles,female,SUI,55.8,No,0.00013940698,Yes,No,No,Unknown
Lena WERNLI,400-metres-hurdles,female,SUI,55.81,No,0.00013940698,Yes,No,No,Unknown
Chloe FAIR,400-metres-hurdles,female,USA,55.81,No,0.00013940698,Yes,No,No,Unknown
Jessica WRIGHT,400-metres-hurdles,female,USA,55.81,No,0.00013940698,Yes,No,No,No
Lina NIELSEN,400-metres-hurdles,female,GBR,55.82,No,0.00013940698,Yes,No,No,No
Daniela LEDECKÁ,400-metres-hurdles,female,SVK,55.82,No,0.00013940698,Yes,No,No,Unknown
Daniela LEDECKÁ,400-metres-hurdles,female,SVK,55.83,No,0.00013940698,Yes,No,No,Unknown
Tia-Adana BELLE,400-metres-hurdles,female,BAR,55.83,No,0.00013940698,Yes,No,No,No
Tia-Adana BELLE,400-metres-hurdles,female,BAR,55.83,No,0.00013940698,Yes,No,No,No
Louise MARAVAL,400-metres-hurdles,female,FRA,55.84,No,0.00013940698,Yes,No,No,No
Amelliah BIRDOW,400-metres-hurdles,female,USA,55.84,No,0.00013940698,Yes,No,No,Unknown
Michelle SMITH,400-metres-hurdles,female,ISV,55.85,No,0.00013940698,Yes,No,Unknown,Unknown
